KrF;gi studenter som får barn, rett til overgangsstønad uten at stipend blir gjort om til lån;Nei;FAMILIE, STUDIEFINANSIERING;PP;13
A;Bekjempe ulovlig, uregulert og urapportert fiske.;Ja;FANGST;PP;29
A;Utarbeide en strategi som har til hensikt å beskytte og bygge opp lokale kystbestander av fisk.;Nei;FANGST;PP;29
A;Fjerne soningskøene.;Ja;FENGSLER;PP;48
A;Øke bruken av soning i institusjon (§12-soning) og rusbehandling under fengselsoppholdet.;Ja;FENGSLER;PP;48
KrF;legge til rette for at barn med foreldre i fengsel kan ha samvær på en egnet måte.;Ja;FENGSLER, BARN;PP;26
A;Fortsette å bygge ut rusbehandlingstiltak i fengslene, og jobbe for at alle landets fengsler skal bli rusfrie.;Ja;FENGSLER, RUSMIDLER;PP;42
A;Arbeide for fornyelse av fergeflåten.;Ja;FERGER;PP;30
FrP;avvikle dagens handlingsregel;Nei;FINANSER;PP;10
A;Følge handlingsregelen for en forsvarlig bruk av oljepenger.;Ja;FINANSER;PP;10
A;Bruke penger slik at det bidrar til å utjevne svingninger i økonomien.;Ja;FINANSER;PP;10
A;Sette ned et utvalg som skal gjennomgå årsakene til finanskrisen.;Nei;FINANSER;PP;10
A;Gjennomføre de tiltak som er nødvendig for å sikre et stabilt og fungerende finansmarked.;Ja;FINANSER;PP;10
A;Stille etiske krav til forvaltning av statlig kapital. ;Ja;FINANSER;PP;10
FrP;sikre et uavhengig, effektivt og kompetent kredittilsyn;Nei;FINANSER, STATSFORVALTNING;PP;10
FrP;sikre stabile og langsiktige rammebetingelser for å sikre økt produktivitet;Ja;FINANSER, STATSFORVALTNING;PP;10
FrP;investere mer av statens overskudd i infrastruktur i Norge, herunder å etablere eget infrastrukturfond;Nei;FINANSER, STATSFORVALTNING;PP;10
A;Styrke innelands markedsføring av sjømat. ;Ja;FISKEOMSETNING;PP;29
A;Sikre god ressurskontroll i fiskeriene.;Ja;FISKERIER;PP;29
A;Bidra til god sameksistens mellom petroleumsvirksomhet og fiskeriinteresser.;Ja;FISKERIER, OLJEUTVINNING;PP;34
A;At en større del av helsekronene brukes på helsefremmende og forebyggende helsearbeid i kommune.;Ja;FOLKEHELSE;PP;40
Frp;definere hva det offentlige har ansvaret for å dekke og hva den enkelte må dekke gjennom tilleggsforsikring ;Ja;FOLKEHELSE ;pp;48
A;Samarbeide med arbeidslivets parter slik at den enkelte arbeidsplass kan gi tilbud om fysisk aktivitet, tobakksluttkurs og utvikler godt arbeidsmiljø.;Ja;FOLKEHELSE, ARBEIDSMILJØ;PP;40
A;Gjennomføre en bred satsing for folkehelse og fysisk aktivitet i samarbeid med idretten og friluftsorganisasjonene.;Ja;FOLKEHELSE, IDRETT;PP;51
A;Ha konkrete sykdomsforebyggende og kunnskapsøkende tiltak rettet mot minoritetsmiljøer som er særlig utsatt for enkelte livsstilssykdommer.;Ja;FOLKEHELSE, INNVANDRERE;PP;40
A;At kommuner og fylkeskommuner har en sentral rolle i arbeidet med folkehelse og mot sosiale helseforskjeller.;Ja;FOLKEHELSE, LOKALFORVALTNING;PP;40
A;Øke den forebyggende innsatsen på skoler og arbeidsplasser for å forhindre rusmisbruk og avhengighet.;Ja;FOLKEHELSE, RUSMIDLER;PP;42
A;Opprettholde Forbrukerrådet.;Nei;FORBRUKERSAKER;PP;11
V;Derfor vil Venstre … Utvikle standarder for datomerking  av mat for å redusere mat- avfall fra dagligvarehandel.;Ja ;FORBRUKERSAKER, FORURENSING;PP;11
V;Derfor vil Venstre … Stimulere til utvikling av mer ressurseffektive varer og tjenes- ter, blant annet ved økt satsing på offisiell miljømerking.;Ja ;FORBRUKERSAKER, MILJØVERN;PP;11
KrF;ikke tillate bruk av fosterceller fra provoserte aborter til forskningsformål.;Nei;FORSKNING;PP;10
KrF;opprettholde dagens forbud mot bruk av genetisk informasjon i forsikringssammenheng.;Nei;FORSKNING;PP;10
Frp;at Norge minst bør følge målsettingen til EU om å øke FoU til 3% av BNP;Nei;FORSKNING;pp;63
Frp;se på mulighetene for skattefradrag ved gaver eller investeringer som gis til FoU-baserte bedrifter og grunnforskning etter nærmere fastsatte regler ;Ja;FORSKNING;pp;63
Frp;at grunnforskning skal finansieres av det offentlige, og forskning ved universiteter og høyskoler bør finansieres gjennom eget opplegg;Nei;FORSKNING;pp;63
Frp;utvide SkatteFunn ;Nei;FORSKNING;pp;63
Frp;at  bedrifter i hovedsak finansierer næringsrelatert forskning i samarbeid med forskningsinstitusjonene ;Nei;FORSKNING;pp;63
Frp;forenkle byråkratiet rundt søknad om forskningsmidler;Nei;FORSKNING;pp;63
Frp;likebehandle forskere når det skal rekrutteres til vitenskapelige toppstillinger, administrative og faglige lederstillinger doktorgradsstipendiater;Ja;FORSKNING;pp;63
Frp;at det offentlige må føre en aktiv og målrettet forskningspolitikk slik at Norge kan voke inn i fremtiden ;Ja;FORSKNING;pp;63
Frp;at den næringsrettede forskningen rettes mot områder der Norge har spesiell kompetanse, så som energi (olje/gass/el) og marin sektor ;Nei;FORSKNING;pp;63
Frp;at tildelings av forskningsmidler også skal baseres på resultmåling og prosjektevaluering ;Nei;FORSKNING;pp;63
Frp;tilby konkurransedyktige vilkår for rekrutering til forskning ;Ja;FORSKNING;pp;63
A;At den samlede norske forskningen økes.;Ja;FORSKNING;PP;25
A;Øke grunnforskningen.;Nei;FORSKNING;PP;25
A;Styrke forskerrekrutteringen og innføre flere post.doc-stillinger og faste stillinger.;Ja;FORSKNING;PP;25
A;At forskere, studenter og bedrifter har tilgang til relevant moderne utstyr.;Ja;FORSKNING;PP;25
FrP;arbeide for positiv og moderne utvikling innenfor ge og bioteknologien ;Ja;FORSKNING ;pp;51
FrP;Påby merking av genmodifisert mat;Nei;FORSKNING ;pp;51
FrP;Øke forskningsinnsatsen i Norge;Ja;FORSKNING ;pp;51
A;Innrette forskning mot regionale satsingsområder og underbygge utviklingen av regionale fortrinn og regionale verdiskapingsmiljøer.;Ja;FORSKNING, DISTRIKTSPOLITIKK;PP;25
A;Intensivere forskningen på homofiles levekår. ;Ja;FORSKNING, FAMILIE;PP;14
A;Utvikle Mongstad til et permanent internasjonalt forskingssenter for fangst og lagring av C02.;Ja;FORSKNING, FORURENSNING;PP;34
A;Styrke den marine forskningen.;Ja;FORSKNING, HAVBRUK;PP;29
KrF;opprettholde forbudet mot terapeutisk kloning.;Nei;FORSKNING, HELSEVESEN;PP;10
KrF;satse på forskning på stamceller fra fødte individ;Ja;FORSKNING, HELSEVESEN;PP;10
KrF;ikke tillate forskning på befruktede egg.;Nei;FORSKNING, HELSEVESEN;PP;11
A;Legge til rette for økt forskerutveksling med andre land og for at norske forskere deltar mer i EUs rammeprogrammer.;Ja;FORSKNING, INTERNASJONALT SAMARBEID;PP;25
A;Arbeide for å styrke forskning rettet mot likestilling i samfunnet generelt.;Ja;FORSKNING, LIKESTILLING;PP;15
A;Styrke forskningen og kunnskapsutviklingen rundt nasjonale minoriteter.;Ja;FORSKNING, MENNESKERETTIGHETER;PP;16
A;Etablere et storstilt og langsiktig forskningsprogram for fornybar energi, herunder offshore vindkraft.;Nei;FORSKNING, MILJØVERN;PP;33
A;Satse spesielt på forskning innenfor områdene energi, miljø, maritim og marin sektor, samt på nordområdespørsmål.;Ja;FORSKNING, MILJØVERN, ENERGI, POLAROMRÅDER, ;PP;25
A;Styrke virkemidler som utløser økt forskning i næringslivet, som brukerstyrte program og nærings-ph.d.;Ja;FORSKNING, NÆRINGSLIV;PP;25
A;Øke forskning på utslippsberedskap innenfor petroleumsvirksomhet.;Nei;FORSKNING, OLJEUTVINNING;PP;34
A;Styrke rusmiddelforskningen.;Ja;FORSKNING, RUSMIDLER;PP;42
Frp;etablere et stamcellesenter i internasjonal format ;Nei;FORSKNING,HELSEVESEN,SYKDOMMER ;pp;48
SV;SV vil ha et forsvar som konsentrerer seg om forsvar av Norge,  ikke krigføring  i andre land. ;Ja;FORSVAR;PP;3
V;Derfor vil Venstre … Utvide panteordninger for biler til også å gjelde båter, campingvogner, tyngre lastebiler og busser.;Nei;FORURENSING;PP;11 og 12
V; forby kommunal deponering av avfall fra 2011, med unntak av materiale  som kan brukes i veifyllinger og lignende, uten fare for lekkasjer.;Nei;FORURENSING;PP;12
V; Avvikle dagens deponier på en miljøforsvarlig måte.;Ja ;FORURENSING;PP;12
V; sikre innsamling og utnyttelse av metangass og varme fra avfallsanlegg;Ja ;FORURENSING;PP;12
V; sikre at organisk avfall komposteres  og/ eller gjenvinnes.;Nei;FORURENSING;PP;12
V; Rydde opp i gamle fyllinger, forurenset grunn og farlige skipsvrak.;Ja ;FORURENSING;PP;12
SV;"Det må gjennomføres en radikal, nasjonal  og global omlegging for å få utslippene  av klimagasser  ned på et akseptabelt nivå. SV vil at Norge skal være en internasjonal pådriver  for dette. Samtidig mener SVat vi i Norge skal redusere oljeutvinningen, rense sterkt forurensende gasskraftverk, og satse på jernbane  og annen kollektivtransport,  energieffektivisering samt miljøvennlig energi og teknologi.";Ja;FORURENSING;PP;3
V;Derfor vil Venstre … Innføre merke- og panteordninger for produkter som blir klassifisert som farlig avfall for å sikre innsamling, forsvarlig håndtering og gjenbruk.;Nei;FORURENSING, FORBRUKERSAKER;PP;11
V;Derfor vil Venstre … Stimulere til innføring av pante- og returordninger for flere typer varer og emballasje, for eksempel etter modell av retur- systemet for glass.;Ja ;FORURENSING, FORBRUKERSAKER;PP;11
V;Norge må utvikle og ta i bruk ny klimateknologi og endre levesett slik at utslippene  av klimagasser  reduseres  kraftig samtidig som velferdsnivået opprettholdes. ;Ja ;FORURENSING, MILJØVERN;PP;12
SV;Hvis de fattige landene skal kunne heve sin levestandard slik vi i Vesten har gjort, må den høyeste reduksjonen av klimautslipp skje i de industrialiserte landene.  ;Ja;FORURENSING, MILJØVERN;PP;4
SV;SV arbeider for en internasjonal klimaavtale der alle mennesker i verden likebehandles, ved at det settes et strengt globalt utslippstak som sikrer en høy kostnad ved å forurense og en landvis byrdefordeling for å oppnå målet. Hvert enkelt lands utslippsrettigheter skal være basert på innbyggertall. I tillegg må en avtale forplikte de rike landene med det historiske ansvaret, og de finansielle musklene til å betale både for egne utslippsreduksjoner og utslippsreduksjoner i fattige land, og på den måten bidra til utjevning av globale ulikheter på inntekts– og velferdsnivå.;Ja;FORURENSING, MILJØVERN, UTVIKLINGSHJELP;PP;4
SV;"I tillegg til disse nasjonale forpliktelsene må Norge bidrainternasjonalt med finansiering, teknologioverføringog mobiliserings– og informasjonsarbeid som redusererklimagassutslippene i utviklingsland.";Nei;FORURENSING, MILJØVERN, UTVIKLINGSHJELP;PP;4
KrF;at offentlig planlegging må ta høyde for mennesker med nedsatt funksjonsevne gjennom utbedring av offentlig transport. Nye tog må bli tilgjengelig for alle, og alle offentlige bygg og uteområder og adkomsten til disse må være universelt utformet.;Ja;FUNKSJONSHEMMEDE;PP;18
KrF;sikre gode medvirkningsprosesser med bred deltakelse fra brukerorganisasjoner og brukere med ulik kompetanse.;Ja;FUNKSJONSHEMMEDE;PP;18
KrF;at personer med funksjonsnedsettelser og som har behov for assistanse, må få tilbud om brukerstyrt personlig assistent.;Nei;FUNKSJONSHEMMEDE;PP;18
KrF;at ordningen med brukerstyrt personlig assistanse (BPA) rettighetsfestes og utvikles til en helhetlig ordning der den nødvendige assistansen sikres både i fritid, arbeid og skole.;Nei;FUNKSJONSHEMMEDE;PP;18
KrF;evaluere PU-reformen blant annet med fokus på eldre utviklingshemmedes hverdag.;Ja;FUNKSJONSHEMMEDE;PP;18
KrF;at støttekontaktordningen skal endres, vitaliseres og gjøres mer likeverdig.;Ja;FUNKSJONSHEMMEDE;PP;18
A;At hjelpemiddelsentralens tilbud skal være tilgjengelig over hele landet.;Ja;FUNKSJONSHEMMEDE;PP;44
SV;SV vil sikre likestilling og full samfunnsmessig deltakelse for mennesker  med nedsatt funksjonsevne.;Ja;FUNKSJONSHEMMEDE , MENNESKERETTIGHETER ;PP;3
KrF;gi foreldre med barn med nedsatt funksjonsevne lovfestet rett til å jobbe deltid frem til barnet er 18 år, så lenge det ikke er til vesentlig ulempe for arbeidsplassen.;Nei;FUNKSJONSHEMMEDE, ARBEIDSVILKÅR;PP;17
KrF;styrke Husbankens ordninger for finansiering av universell utforming av boliger, både ved forbedring av eksisterende boliger, og ved å øke tilgangen på universelt tilrettelagte boliger på utleiemarkedet.;Ja;FUNKSJONSHEMMEDE, BOLIGSAKER;PP;18
KrF;at unge med nedsatt funksjonsevne gis tilbud om tilpasset bolig utenom aldersinstitusjonene.;Ja;FUNKSJONSHEMMEDE, BOLIGSAKER;PP;18
A;Tilrettelegge for at funksjonshemmede ved behov skal kunne bruke noe lengre tid på studieprogresjon.;Ja;FUNKSJONSHEMMEDE, HØYERE UTDANNING;PP;44
KrF;utvide tolketjenesten for døve og døvblinde og stille krav om at alle norske filmer tekstes for hørselshemmede.;Ja;FUNKSJONSHEMMEDE, KULTUR;PP;18
A;At det ansettes flere med funksjonshemming i det offentlige.;Ja;FUNKSJONSHEMMEDE, STATENS PERSONALPOLITIKK;PP;44
KrF;gi rett til pleiepenger når barnets helsetilstand gjør at foreldrene ikke kan stå i arbeid, også når foreldre ikke har opptjente rettigheter til dette. Nivået på slik utbetaling bør settes til 4,5 G per år.;Nei;FUNKSJONSHEMMEDE, TRYGDER;PP;17
KrF;gi rett til omsorgslønn og eventuelt andre støtteordninger til foreldrene i inntil 3 måneder etter at et barn med nedsatt funksjonsevne dør.;Nei;FUNKSJONSHEMMEDE, TRYGDER;PP;17
KrF;at mulighetene for a gi permanent lonnstilskudd til personer med nedsatt funksjonsevne blir benyttet aktivt.;Ja;FUNKSJONSHEMMEDE, TRYGDER;PP;18
KrF;at NAV skal ha mulighet til større fleksibilitet etter en individuell vurdering for å kunne gjøre unntak fra treårsgrensen og kostnadstaket for utdanning som attføring.;Ja;FUNKSJONSHEMMEDE, TRYGDER;PP;18
KrF;at egenandelen på hjelpemidler for selvstendig næringsdrivende må reduseres.;Ja;FUNKSJONSHEMMEDE, TRYGDER;PP;18
KrF;videreutvikle ordningen med omsorgslønn;Ja;FUNKSJONSHEMMEDE, TRYGDER;PP;18
KrF;at barn med nedsatt funksjonsevne skal sikres skolefritidstilbud i hele utdanningsløpet.;Ja;FUNKSJONSHEMMEDE, UTDANNING;PP;17
KrF;at mennesker med nedsatt funksjonsevne skal få et tilpasset tilbud både i barnehager og gjennom hele utdanningsløpet, slik at de gis like muligheter som andre til opplæring, og tilbudene må kunne gis i nærområdene.;Ja;FUNKSJONSHEMMEDE, UTDANNING;PP;17
FrP;redusere antall fylkesmannsembeter;Nei;FYLKER;PP;7
FrP;legge ned fylkeskommunene/regionene som selvstendig forvaltningsnivå, og fordele oppgavene mellom kommunene, staten og private.;Nei;FYLKER;PP;7
FrP;kommunene skal gis større økonomisk ansvar ved at den statlige økonomiske utjevningen mellom kommunene reduseres og at de statlige overføringene baseres på et ojektivt differensiert innbyggertilskudd, fritt skattøre og eierskap til selskapsskatt.;Ja;FYLKER, DISTRIKTSPOLITIKK;PP;7
A;At alle fylker sikres tilstrekkelig med midler til å skjøtte sitt ansvar for regional utvikling. Vi vil utvikle virkemidler for å sikre at også fylker med flere eller alle kommuner det distriktspolitiske virkeområdet skal ha grunnlag for å drive regionalt utviklingsarbeid i hele fylket.;Ja;FYLKESKOMMUNENES ØKONOMI;PP;31
A;Endre Grunnloven, slik at Stortinget skal gi tiltredende regjeringer uttrykkelig tillit (investitur), og slik at Regjeringen gis mulighet til oppløsingsrett og utlyse nyvalg. ;Nei;GRUNNLOVEN, REGJERINGEN, STORTINGET;PP;12
H;I forbindelse med skolestart kartlegge elevens grunnleggende ferdigheter slik at det tidlig kan iverksettes nye tiltak for å sikre at alle barn starter skolegangen med et godt utgangspunkt, og la dette være grunnlag for undervisning som er tilpasset elevenes ferdighet.;Ja;Grunnskole;PP;8
H;Stille strengere krav til orden og oppførsel for å hindre at uro ødelegger undervisningen.;Ja;Grunnskole;PP;8
H;Sikre skolene muligheten til bortvisningen eller andre sanksjoner for elever som forstyrrer undervisningen.;Ja;Grunnskole;PP;8
H;Gjeninnføre fravær på vitnemålet fra grunnskolen.;Nei;Grunnskole;PP;8
H;Forsvare karakterenes plass i skolen, samt innføre karakterer fra 5. trinn.;Nei;Grunnskole;PP;8
H;Videreføre nasjonale prøver og sikre åpenhet om resultatene, bl.a. gjennom en videreutviklingen av nettportalen Skoleporten.;Nei;Grunnskole;PP;8
H;Innføre et praktisk rettet, obligatorisk 2. fremmedspråk for alle elever på ungdomstrinnet. Skoler som ønsker og har kompetanse til det, skal oppmuntres til å innføre dette allerede fra barnetrinnet.;Nei;Grunnskole;PP;8
H;Opprette finansieringsordning for kommuner og skoler som vil etablere spesialiserte programmer for undervisning i f.eks. kinesisk  eller russisk i ungdomsskolen.;Nei;Grunnskole;PP;8
H;Innføre krav om skolelederkompetanse for å kunne jobbe som rektor.;Nei;Grunnskole;PP;8
H;Gradvis utvide timetallet i takt med at skolen får et tilstrekkelig antall kvalifiserte lærere - målet er å øke det ukentlige timetallet på barnetrinnet til 30 timer. ;Ja;Grunnskole;PP;8
H;Legge til rette for at foreldrene skal ha muligheten til å kunne foreta et aktivt skolevalg i grunnskolen også uavhengig av kommunegrensene.;Ja;Grunnskole;PP;8
H;Gi skolene større lokal handlefrihet innenfor gratisprinsippet for å gjøre det mulig å ha leirskoler, skoleturer og sosiale arrangementer i skolens regi.;Ja;Grunnskole;PP;
Frp;utvide skoledagen og innføre fleksibel skolestartalder ved seneste skolestart ved syv år;Nei;GRUNNSKOLE;pp;61
Frp;innføre et skolemåltid i norsk grunnskole for å gi elevene nødvendig påfyll og stimulans til god innsats resten av den utvidete skoledagen ;Nei;GRUNNSKOLE;pp;61
Frp;at karakter skal settes i forhold til objektive faglige prestasjoner slik at alle parter i skolen kan få en god måling av læringsresultatene ;Ja;GRUNNSKOLE;pp;61
Frp;innføre karakterer i alle grunnleggende fag, fra og med femte klassetrinn, som bygger på nasjonale prøver i tillegg til prøver utarbeidet av skolen ;Nei;GRUNNSKOLE;pp;61
Frp;gjenintrodusere begrepene høflighet og dannelse, folkeskikk og disiplin i norsk skole, gjennom bruk av karakter i orden og oppførse fra og med tredje klassetrinn;Nei;GRUNNSKOLE;pp;61
Frp;sikre at elevene er bevisst sitt valg av videre opplæring gjennom en forsterket ordning rundt dagens utdanningsvalg ;Ja;GRUNNSKOLE;pp;61
Frp;sikre og styrke elvenes fysiske aktivitet gjennom en større satsing på gym for å stimulere til bedre helse gjennom hele livet;ja;GRUNNSKOLE;pp;61
Frp;avskaffe obligatorisk skriftlig sidemålsopplæring og eksamen og tilby dette som valgfag til interesserte ;Nei;GRUNNSKOLE;pp;61
Frp;forsterke rådgivningstjenesten i grunnskolen ;Ja;GRUNNSKOLE;pp;61
A;Utvide timeantallet til 28 skoletimer i uka på barnetrinnet og videreutvikle heldagsskolen med fokus på grunnleggende ferdigheter og leksehjelp. Vi vil ha én time gratis SFO med fysisk aktivitet hver dag i de første fire årene.;Nei;GRUNNSKOLE;PP;20
A;At privatøkonomi ikke skal utelukke noen fra å delta på aktiviteter i skolens regi.;Ja;GRUNNSKOLE;PP;20
A;Motivere flere til å velge 2. fremmedspråk, og øke motivasjonen for realfag.;Ja;GRUNNSKOLE;PP;20
A;Ha en gjennomgang av morsmålsopplæringen for å sikre god kvalitet og at den går til de elever som har behov for det. Vi vil at flere får tilbud om morsmålsopplæring som 2. fremmedspråk.;Ja;GRUNNSKOLE;PP;20
A;Legge til rette for tilbud om ungdomssbedrift på ungdomsskoler.;Ja;GRUNNSKOLE;PP;20
A;Sikre leksehjelp for alle som ønsker det.;Ja;GRUNNSKOLE;PP;20
A;Legge til rette for at elevene i grunnskolen skal ha daglig  fysisk aktivitet;Ja;GRUNNSKOLE;PP;20
H;Styrke de regionale Vitensentrene for tidigere å få elever interessert i realfag.;Ja;Grunnskole, forskning;PP;8
A;Gi tilbud om plass i kulturskole til alle barn som ønsker det. Som en del av Kulturløftet vil vi styrke kulturskoletilbudet og ha ordninger som sikrer at alle kan delta, uavhengig av økonomi. Vi vil legge til rette for at flere får et kulturskoletilbud gjennom SFO.;Nei;GRUNNSKOLE, KULTUR;PP;52
H;Styrke undervisningen i lesing, skriving, regning og engelsk.;Ja;Grunnskole, skoler;PP;8
H;Innføre obligatorisk kartlegging av grunnleggende ferdigheter, først og fremst med hensyn til språk, ved fireårskontrollen i hele landet, og gi språkstimulering og annen oppfølgin der det er nødvendig. Tilbudet må også gjelde barn som ikke går i barnehage.;Ja;Grunnskole, skoler;PP;8
H;Hver kommune skal gi et tilbud om leksehjelp og det bør komme tilbud om frivillig sommerskole over hele landet. ;Nei;Grunnskole, skoler;PP;8
H;Legge opp til bedre kvalitet i skolefritidsordningen (SFO) og la idretten og andre få tilgang der.;Ja;Grunnskole, skoler;PP;8
H;Styrke arbeidet mot mobbing med konkrete tiltak og konkrete mål.;Ja;Grunnskole, skoler;PP;8
A;Sørge for nært samarbeid mellom ungdomsskolene og de videregående skolene.;Ja;GRUNNSKOLE, VIDEREGÅENDE SKOLER;PP;20
A;Sikre en bærekraftig forvaltning av de marine ressursene.;Ja;HAVBRUK;PP;29
A;Forebygge arealkonflikter og legge til rette for sameksistens mellom de ulike aktørene som benytter kystsonen.;Ja;HAVBRUK;PP;29
A;Styrke den nasjonale satsingen på fangstbasert havbruk og oppdrett av nye arter.;Ja;HAVBRUK;PP;29
A;Styrke økosystembasert forvaltning for å sikre at bestander som i dag indirekte bidrar til verdiskaping som fôr og mat til andre arter, også forvaltes bærekraftig.;Ja;HAVBRUK;PP ;29
A;Utarbeide en nasjonal strategi for marin bioprospektering.;Nei;HAVBRUK, FORSKNING;PP;29
A;Arbeide for å redusere utslipp av miljøgifter og klimagasser fra fiskeflåten og landindustrien.;Ja;HAVBRUK, FORURENSNING;PP;29
A;Styrke kunnskapen om hvilke effekter klimaendringer vil ha på havets økosystemer og det kystbaserte næringslivet.;Ja;HAVBRUK, MILJØVERN;PP;29
A;Utvikle mulighetene i samspillet mellom marin sektor og reiselivsnæringen.;Ja;HAVBRUK, REISELIVSNÆRING;PP;29
Frp;at havnene organiseres som selvstendige enheter. Det innføres konkurranse mellom havnene for å stimulere til kostnadseffektiv drift og høy kvalitet på tilbudet;Nei;HAVNER;pp;66
KrF;sikre helseinstitusjoner drevet av stiftelser og frivillige organisasjoner en plass i det samlede helsetilbudet gjennom langsiktige avtaler med helseforetakene. ;Ja;HELSEINSTITUSJONER;PP;21
KrF;helseinstitusjoner drevet av stiftelser og frivillige organisasjoner må unntas fra anbudsreglementet i lov om offentlige anskaffelser;Nei;HELSEINSTITUSJONER;PP;21
A;Opprette lindrende enheter for pasienter med inkurabel kreftsykdom og andre alvorlige kroniske diagnoser.;Ja;HELSEINSTITUSJONER;PP;39
A;Styrke bedriftshelsetjenesten.;Ja;HELSEINSTITUSJONER;PP;40
KrF;at det skal opprettes et senter for behandling av ungdom med spiseforstyrrelser i hver region;Nei;HELSEINSTITUSJONER, BARN;PP;21
KrF;styrke helsestasjonstilbudet for ungdom, inkludert behovet for mer oppfølging av psykiske lidelser.;Ja;HELSEINSTITUSJONER, BARN;PP;21
A;Opprette flere distrikts- og lokalmedisinske sentra.;Ja;HELSEINSTITUSJONER, DISTRIKTSPOLITIKK;PP;39
KrF;ha et mer fleksibelt stimuleringstilskudd for bygging av sykehjem og omsorgsboliger.;Ja;HELSEINSTITUSJONER, ELDREOMSORG;PP;30
KrF;stimulere til tilbud om musikkterapi, erindringsarbeid og annen sansestimulering, for eksempel sansehager for alle pasienter i sykehjem.;Ja;HELSEINSTITUSJONER, ELDREOMSORG;PP;30
KrF;at offentlige og private ideelle institusjoner for rusomsorg skal likestilles.;Nei;HELSEINSTITUSJONER, RUSMIDLER;PP;22
KrF;innføre en nasjonal minstestandard som vil sikre bedre kvalitet i skolehelsetjenestetilbudet med blant annet flere yrkesgrupper og mer tid pr elev.;Ja;HELSEINSTITUSJONER, SKOLER;PP;21
KrF;at alle elever skal få fast innkalling til skolehelsetjenesten en gang i året.;Nei;HELSEINSTITUSJONER, SKOLER;PP;21
A;Samle høyspesialisert medisin for å sikre sterke fagmiljøer.;Ja;HELSEPERSONELL;PP;39
KrF;styrke helsetjenesten for de eldre med flere spesialister innen geriatri;Ja;HELSEPERSONELL, ELDREOMSORG;PP;21
KrF;at kommunalt ansatte innenfor helse- og sosialsektoren må skoleres i temaet «vold i nære relasjoner», slik at de som møter mennesker daglig, står bedre rustet til å melde fra om overgrep og vold og til å gi veiledning til ofrene.;Ja;HELSEPERSONELL, FAMILIE;PP;21
KrF;bygge flere lindrende enheter (hospiceplasser) i kommunene.;Ja;HELSEVESEN;PP;10
KrF;sikre god genetisk veiledning til mennesker som tilbys gentest finansiert av det offentlige;Ja;HELSEVESEN;PP;10
KrF;sikre fullfinansiering av voldtektsmottak, krisesentre, incestsentre og ettervern for incestofre;Nei;HELSEVESEN;PP;14
KrF;gjennomgå finansieringssystemet for å sikre større pasientfokus, og mindre fokus på inntjening.;Ja;HELSEVESEN;PP;20
KrF;at det skal gjennomføres prøveprosjekter med kommunalt bestiller- og finansieringsansvar for spesialisthelsetjenester for å utvikle modeller for bedre samhandling til beste for pasienten og den samlede ressursbruken.;Nei;HELSEVESEN;PP;20
KrF;sikre alle lik rett til rehabilitering gjennom en rehabiliteringslov.;Nei;HELSEVESEN;PP;20
KrF;at telemedisin, distriktsmedisinske og distriktspsykiatriske sentre må videreutvikles. Det totale sykehustilbudet må ses i nær sammenheng med ambulansetjenesten og andre prehospitale tjenester, og tilpasses lokale forhold.;Ja;HELSEVESEN;PP;20
KrF;styrke behandling og oppfølging av pasienter med dobbeldiagnose (rus og psykiatri).;Ja;HELSEVESEN;PP;21
KrF;at barn og unge med psykiske lidelser skal få rask behandling og innføre en garanti om ingen ventetid for personer under 23 år.;Nei;HELSEVESEN;PP;21
KrF;at det skal opprettes flere ambulerende akutteam innenfor psykiatrien, som et lavterskeltilbud for pasienter og pårørende.;Ja;HELSEVESEN;PP;21
KrF;innføre fritak for egenandeler for spesielt utsatte pasientgrupper og finansiere dette med å øke egenandelstaket for befolkningen generelt.;Ja;HELSEVESEN;PP;21
KrF;a det innføres et organdonormerke på førerkortet til alle som ønsker å være organdonorer, og at alle over 18 år bør få informasjon og forespørsel om å registrere seg som organdonor.;Nei;HELSEVESEN;PP;21
KrF;at det innføres system for anonymt rapporteringssystem for uheldige hendelser i helsetjenestene, for å styrke pasientsikkerheten.;Nei;HELSEVESEN;PP;21
KrF;at hjelpetelefonen for spilleavhengige og deres pårørende videreføres;Nei;HELSEVESEN;PP;20
KrF;at det sikres behandlingstilbud for spilleavhengige;Ja;HELSEVESEN;PP;20
Frp;sørge for at sykehusene har moderne utstyr som gjør at de kan arbeide på en mer effektiv måte ;Ja;HELSEVESEN;pp;48
Frp;sikre forsvarlig akuttberedskap over hele landet;Ja;HELSEVESEN;pp;48
FrP;at foreldrene, skolen og politiet samarbeider for å hindre rekruttering til rusmiljøene;Ja;HELSEVESEN;pp;49
FrP;at dagens ordning med fysioterp.hjemler skal erstattes med offentlig godkjenning, kombinert med ordinær refusjon dekket av NAV ;Nei;HELSEVESEN;pp;49
FrP;styrke innsatsen for rehabiliteringsfeltet;Ja;HELSEVESEN;pp;49
FrP;benytte den totalte kapasitet, inkludert private og ideelle aktører;Nei;HELSEVESEN;pp;49
FrP;sikre norske pasienter et forsvarlig tilbud, og hindre overforbruk ;Ja;HELSEVESEN;pp;49
FrP;legge til rette for at funksjonshemmede kan realisere sine evner med utdanning og arbeid ;Ja;HELSEVESEN;pp;50
FrP;legge til rette for universell utforming/tilgjenglighet;Ja;HELSEVESEN;pp;50
